Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
KEN,2004-01-01,2004-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,90000.000000,A
KEN,2005-01-01,2005-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,90000.000000,A
KEN,2006-01-01,2006-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,95000.000000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,109869.600000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,118376.800000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,121130.400000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,113043.500000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,118673.900000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,88889.000000,A
KEN,1991-01-01,1991-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,15166.000000,A
KEN,1992-01-01,1992-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,20690.000000,A
KEN,1993-01-01,1993-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,34483.000000,A
KEN,1994-01-01,1994-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,41379.000000,A
KEN,1995-01-01,1995-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,60000.000000,A
KEN,1996-01-01,1996-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,60000.000000,A
KEN,1997-01-01,1997-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,65000.000000,A
KEN,1998-01-01,1998-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,70000.000000,A
KEN,1999-01-01,1999-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,70000.000000,A
KEN,2000-01-01,2000-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,75000.000000,A
KEN,2001-01-01,2001-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,77000.000000,A
KEN,2002-01-01,2002-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,80000.000000,A
KEN,2003-01-01,2003-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,85000.000000,A
KEN,2004-01-01,2004-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,90000.000000,A
KEN,2005-01-01,2005-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,90000.000000,A
KEN,2006-01-01,2006-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,95000.000000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,109869.600000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,118376.800000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,121130.400000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,113043.500000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,118673.900000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,88889.000000,A
KEN,1991-01-01,1991-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,551.300000,A
KEN,1992-01-01,1992-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,642.200000,A
KEN,1993-01-01,1993-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,594.500000,A
KEN,1994-01-01,1994-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,738.200000,A
KEN,1995-01-01,1995-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,1166.600000,A
KEN,1996-01-01,1996-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,1050.500000,A
KEN,1997-01-01,1997-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,1106.700000,A
KEN,1998-01-01,1998-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,1159.600000,A
KEN,1999-01-01,1999-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,995.400000,A
KEN,2000-01-01,2000-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,984.600000,A
KEN,2001-01-01,2001-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,980.100000,A
KEN,2002-01-01,2002-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,1015.900000,A
KEN,2003-01-01,2003-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,1119.400000,A
KEN,2004-01-01,2004-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,1136.700000,A
KEN,2005-01-01,2005-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,1191.200000,A
KEN,2006-01-01,2006-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,1317.600000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,1386.700000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,1332.900000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,1433.000000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,1312.600000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,1349.800000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,905.400000,A
KEN,1991-01-01,1991-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,16.080000,I
KEN,1992-01-01,1992-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,21.940000,I
KEN,1993-01-01,1993-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,36.560000,I
KEN,1994-01-01,1994-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,43.870000,I
KEN,1995-01-01,1995-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,63.610000,I
KEN,1996-01-01,1996-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,63.610000,I
KEN,1997-01-01,1997-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,68.910000,I
KEN,1998-01-01,1998-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,74.210000,I
KEN,1999-01-01,1999-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,74.210000,I
KEN,2000-01-01,2000-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,79.510000,I
KEN,2001-01-01,2001-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,81.630000,I
KEN,2002-01-01,2002-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,84.810000,I
KEN,2003-01-01,2003-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,90.120000,I
KEN,2004-01-01,2004-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,95.420000,I
KEN,2005-01-01,2005-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,95.420000,I
KEN,2006-01-01,2006-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,100.720000,I
KEN,2007-01-01,2007-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,78.580000,I
KEN,2008-01-01,2008-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,94.820000,I
KEN,2009-01-01,2009-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,132.940000,I
KEN,2010-01-01,2010-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,116.480000,I
KEN,2011-01-01,2011-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,125.500000,I
KEN,2012-01-01,2012-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,128.420000,I
KEN,2013-01-01,2013-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,119.850000,I
KEN,2014-01-01,2014-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,125.820000,I
KEN,2015-01-01,2015-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,94.240000,I
KEN,2016-01-01,2016-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,79.950000,I
KEN,2017-01-01,2017-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,117.730000,I
KEN,2018-01-01,2018-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,155.380000,I
KEN,2019-01-01,2019-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,126.400000,I
KEN,2020-01-01,2020-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,134.870000,I
KEN,2021-01-01,2021-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,143.910000,I
KEN,2022-01-01,2022-12-31,114,'404,Kenya,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,152.710000,I
KEN,1991-01-01,1991-12-31,114,'404,Kenya,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,40000.000000,A
KEN,1992-01-01,1992-12-31,114,'404,Kenya,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,45000.000000,A
KEN,1993-01-01,1993-12-31,114,'404,Kenya,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,54656.000000,A
KEN,2007-01-01,2007-12-31,114,'404,Kenya,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,113178.000000,A
KEN,2008-01-01,2008-12-31,114,'404,Kenya,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,129008.500000,A
KEN,2009-01-01,2009-12-31,114,'404,Kenya,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,140239.000000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,144853.900000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,170149.000000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,181756.000000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,184273.800000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,202689.300000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,212667.100000,A
KEN,2016-01-01,2016-12-31,114,'404,Kenya,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,226660.400000,A
KEN,1991-01-01,1991-12-31,114,'404,Kenya,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,40000.000000,A
KEN,1992-01-01,1992-12-31,114,'404,Kenya,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,45000.000000,A
KEN,1993-01-01,1993-12-31,114,'404,Kenya,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,54656.000000,A
KEN,2007-01-01,2007-12-31,114,'404,Kenya,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,113178.000000,A
KEN,2008-01-01,2008-12-31,114,'404,Kenya,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,129008.500000,A
KEN,2009-01-01,2009-12-31,114,'404,Kenya,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,140239.000000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,144853.900000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,170149.000000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,181756.000000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,184273.800000,A
